x,y,class
-13.49745605118516,-7.073737422157942,0
-14.794552573731286,-7.0665026589662885,0
-9.549825418381841,-6.5379934766995795,0
-11.600800790105758,-7.25719900671223,0
-12.917719902920787,-7.336294086577356,0
-9.902056385199025,-6.934679495763643,0
-9.957065584496405,-7.352175968466854,0
-10.214740394948622,-7.016255751868588,0
-9.655696366242736,-7.005050410091328,0
-9.204004535790856,-7.032036463906543,0
-5.889678442993098,-7.0012211560340845,0
-8.759142555031762,-6.954070814059238,0
-7.835041263722278,-7.295776688995716,0
-7.922660616491378,-7.107258496795375,0
-9.727797692215262,-6.752279063173114,0
-10.589021588972791,-6.909893470283442,0
-7.766832560930715,-7.242568341145927,0
-8.186793177217709,-6.852837660307793,0
-6.290083000465998,-7.283635856802855,0
-12.232082167707155,-7.117626912121954,0
-10.273297891736545,-6.807172454113801,0
-6.66822013981225,-6.3179810628505315,0
-17.559937004494046,-7.241390243824344,0
-8.918310407439485,-6.893294420231617,0
-4.589989891863305,-6.886162181702552,0
-11.820070887309042,-7.409226522088058,0
-6.899853077665123,-7.072181519112915,0
-8.152360314388508,-7.598571810835884,0
-9.943408991438405,-7.069900656436248,0
-9.666474317815485,-6.4023444534701985,0
-17.34068587209778,-7.234953299888722,0
-10.535694928046714,-7.449283563097167,0
-9.36581965357151,-6.479337501681749,0
-10.343306878957907,-7.3703864935300505,0
-11.76096827808748,-7.5263413152567,0
-7.262136853768118,-7.012211573087703,0
-9.33284433953014,-7.151769161546436,0
-12.153572276782732,-6.858402601615785,0
-11.758752233589231,-7.124015309883428,0
-17.104605573743612,-7.036298218438686,0
-12.093862015261799,-7.215191890728489,0
-9.339412085658086,-7.384375098289676,0
0.5397036317671109,-1.279068194085839,2
-0.9064305624665401,-2.075836583557679,2
0.6601124570120195,-1.0628013458380783,2
1.9553132627119985,-0.9938177929937868,2
0.2194318746598084,-1.887185776944441,2
1.8205649177941243,-2.6950138455736568,2
0.7823605705019472,0.24892982510174066,2
-1.103128020213272,-2.520560270163313,2
-0.7565665556775834,-2.4622657360779083,2
-4.123353950168271,-2.475142442936154,2
1.1110437352298008,-2.068310598256053,2
-1.3713342282575258,-0.2011474289088362,2
2.8149855478150703,0.5884731131126528,2
2.1856443789400712,-1.81938234474476,2
4.8539956124219445,-0.9801353461819085,2
0.15251432272556542,-1.8462926780014581,2
-1.1769482150175328,-1.6426426077889063,2
-0.6160610017731605,0.7374025804806128,2
-1.3316746341437575,0.5181102529643358,2
-3.082772313393045,-0.8144498919189305,2
-0.4730162076644723,-1.2537153650996062,2
1.2897796098877978,-1.2019663738758712,2
4.023140945344294,-1.0116815844680964,2
