x,y,class
-0.7927988080199915,9.83640589053668,3
1.5164801008751199,9.628078660019458,3
1.0686611682744778,10.174907160368107,3
0.5455819734717818,9.279200771435391,3
1.479732236081492,9.448779786168297,3
-1.124058763079624,8.931622047716198,3
1.423613775143136,9.550407365430281,3
0.4489752720895183,8.867343487506698,3
-0.8121796155219201,8.962902078443728,3
-0.869334727078389,8.597692204872667,3
-0.038642700001091074,9.913247479124124,3
-0.021535454718127622,7.8171781688173585,3
0.4398671013318922,8.67110623927314,3
-1.3046214792880488,9.564624081010232,3
-0.7561876063588633,9.898492763297236,3
-0.19725080808184337,11.231573267983771,3
-0.897077858034514,8.176110984813075,3
0.6005619524489523,10.956915128311124,3
-0.46678067801436285,9.32151134567486,3
0.0344741383419829,9.179257764617702,3
-1.3445676453061493,8.668180453932413,3
0.9094059015562072,10.50600705594215,3
-0.47185495585806037,9.578378003825689,3
-7.197783388149947,-7.012650772465177,2
-7.864861286311431,-7.036894898987744,2
-9.712020967157768,-6.680023518989571,0
-10.65916262300376,-6.791346902237263,0
-11.875818404977705,-7.218794575433583,0
-9.290568788473632,-6.923246035837752,2
-12.035444511696385,-7.13054513270676,0
-10.567922091671917,-6.97437754475572,0
-6.655491796179682,-7.047829949526141,2
-10.453414010724643,-6.771110441210525,0
-13.932321236678078,-6.990668102591264,0
-4.513943509368964,-6.889818741593006,2
-11.369065304853013,-7.21995319247284,0
-7.447105812333909,-7.050962313573436,2
-11.570815669076126,-7.107724508244185,0
-13.69360775357747,-6.753915004709798,0
-11.26045719822418,-6.766493131488648,0
-11.510807833459841,-7.443780213979833,0
-11.244377722592166,-7.1479755256266255,0
-4.941832883120968,-7.340456458206049,2
-13.260503726012168,-7.051524730272036,0
-12.1268371351816,-6.770776526575603,0
-8.440533616374331,-6.847821345356464,2
-11.581688075802413,-6.775748645484477,0
-14.39067127030213,-7.077210992483273,0
-7.502261755686182,-6.779521694192232,2
-12.410546516480625,-6.891407524021611,0
-10.599107181873308,-7.09741996197371,0
-15.537338820731689,-7.430655651120454,0
-13.142671636554288,-7.235733928541026,0
-8.4567841076065,-7.084320917407273,2
-11.939137080798991,-7.315101670307456,0
-7.697668557649024,-6.947995029491729,2
-14.384552130292743,-6.703080115783211,0
-10.436765200175289,-6.821558196767433,0
-12.231013801615289,-6.998907709410311,0
-8.76134606545085,-7.217292194409265,2
-5.66778071831467,-7.135922119321609,2
-10.636666006388912,-7.142341482229394,0
-7.2803875325351886,-6.65787389924288,2
-10.414337666916634,-7.234443872254171,0
-7.0657160369964505,-6.535755992220638,2
-9.311360182337056,-7.065624170448476,2
-11.978812962395896,-7.512116220739525,0
-10.282643194525422,-6.885300638121904,0
-7.8147033202246465,-7.07219442982045,2
-12.179342354258521,-6.983410943966022,0
-8.964640229233785,-6.936623448220591,2
-12.14145578700912,-7.0099830347923735,0
-12.544859273373389,-6.84229626631935,0
-18.406139949837325,-6.834601504779516,0
-13.224192901318041,-6.906384209052562,0
-8.51184313502739,-7.1030954194080795,2
-15.742774523239557,-6.882826616153635,0
-5.169188714946541,-7.373941992733204,2
-6.7301122759176915,-6.25992399148374,2
-13.605257811540854,-6.727042500341123,0
-10.71715288834001,-7.157144955269083,0
-15.642597376010942,-6.656766238843963,0
-7.230456516939261,-7.274054456102085,2
-5.857550227275659,-7.030063214278045,2
-10.142996382607086,-7.223210151094339,0
-8.71018464160115,-7.299224602586513,2
-7.409376001003899,-6.944042065962675,2
-6.548643490223362,-6.800378569316564,2
-9.511854904043396,-7.174438082548971,0
-12.611329359280168,-6.807256481609735,0
-11.17150657438964,-7.139954684726734,0
-11.762972835511107,-7.021593807553253,0
-6.265001399702754,-7.1281045372294525,2
-8.879210310488503,-6.726223238447912,2
-8.99113209982259,-6.528341417669671,2
-9.01899655358651,-7.299687683563676,2
-10.611564268060437,-6.919098753645434,0
-9.718659664774668,-6.888265402176871,0
-13.902105080328328,-7.035930143090469,0
-13.788369338731936,-7.2493527661059725,0
-9.905958083575607,-7.013240252503781,0
-5.767029262694409,-6.764204344964666,2
-5.55313446811794,-7.027214834661858,2
-9.409044417067953,-7.178264607080587,0
-11.809184424424117,-6.717438202657879,0
-10.572546915189655,-6.895597183540169,0
-8.693538249567542,-6.777723747028909,2
-13.142173813601339,-7.289118056001696,0
-10.72954198554609,-6.964250497520656,0
-8.5567056986529,-6.504171498684013,2
-7.4345291908963285,-7.415589137458962,2
-13.990409768089766,-7.415470730532344,0
-13.24754612761991,-7.206285737126101,0
-9.97218821105717,-6.9414596957990256,0
-16.42575658030642,-6.275787261633575,0
-4.128501463866492,-6.991779393132138,2
-12.831197256783566,-6.886406168851504,0
-9.620612412292349,-6.979338101258414,0
-12.351250405588221,-7.071585731822701,0
-7.931206020002689,-6.7116297807416085,2
-8.657902272405716,-6.98200419398222,2
-7.411121808837081,-6.18789230013074,2
-19.42077249099572,-6.699535845098852,0
1.194288164389191,-2.755979239370574,1
-2.779325844201276,-1.8153205957769445,2
-0.4282584939653694,-1.7858856612191039,1
-2.9753419629581437,-1.7985593221642842,2
1.3333857325263658,-1.2552426506669612,1
2.250804300177818,-1.001198796431766,1
-1.6052329276602375,0.12142935064132754,1
-2.0511963351279907,-1.8973185403544117,2
0.5386498060313784,-2.745786741104558,1
-3.6517994803591263,-0.7625448569057462,2
-1.7206279345591737,-2.1477294011310146,2
2.7472922336320607,-0.8809282241697218,1
-1.062668350553356,-0.3698328620478559,1
-1.3466274711668826,-2.5630120705482646,2
2.7276266688341444,-0.3227384813452945,1
1.9436779739410923,-0.8993451319088768,1
2.503780280378699,-0.5017081431913675,1
1.8588757941832617,-0.6881676852796696,1
0.368719515075542,-0.4263184281890192,1
-0.06393405213706593,-0.22641223171640146,1
-0.4030617805657098,1.5209805745493221,1
0.3309907668370826,-1.6184051383186189,1
-0.5093200985187432,-0.02709436640726981,1
